source_file,sector,subsector,technology,year,capital_overnight_1975USD_per_kW,fixed_charge_rate,OM_fixed,OM_var,capacity_factor
GlobalTechCapital,electricity,coal,coal (conv pul CCS),1975,1797,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),1990,1797,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2005,1797,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2010,1633,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2015,1586,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2020,1556,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2025,1382,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2030,1067,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2035,905,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2040,750,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2045,629,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2050,629,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2055,1321,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2060,1309,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2065,1298,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2070,1286,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2075,1274,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2080,1263,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2085,1252,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2090,1240,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2095,1229,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul CCS),2100,1218,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),1975,1058,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),1990,1058,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2005,1058,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2010,1058,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2015,1000,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2020,900,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2025,800,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2030,700,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2035,600,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2040,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2045,450,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2050,419,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2055,926,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2060,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2065,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2070,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2075,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2080,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2085,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2090,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2095,500,0.13,,,
GlobalTechCapital,electricity,coal,coal (conv pul),2100,500,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),1975,651,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),1990,651,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2005,651,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2010,639,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2015,621,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2020,602,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2025,562,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2030,538,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2035,518,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2040,502,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2045,487,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2050,467,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2055,461,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2060,454,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2065,448,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2070,441,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2075,435,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2080,429,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2085,422,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2090,416,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2095,410,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC CCS),2100,404,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),1975,320,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),1990,320,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2005,240,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2010,240,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2015,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2020,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2025,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2030,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2035,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2040,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2045,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2050,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2055,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2060,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2065,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2070,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2075,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2080,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2085,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2090,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2095,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (CC),2100,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),1975,246,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),1990,246,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2005,246,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2010,246,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2015,230,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2020,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2025,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2030,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2035,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2040,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2045,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2050,222,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2055,216,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2060,215,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2065,214,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2070,213,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2075,212,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2080,211,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2085,210,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2090,209,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2095,208,0.13,,,
GlobalTechCapital,electricity,gas,gas (steam/CT),2100,207,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,1975,1363,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,1990,1363,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2005,1363,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2010,1335,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2015,1335,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2020,1187,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2025,1157,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2030,1129,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2035,1101,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2040,1074,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2045,1047,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2050,1021,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2055,1006,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2060,991,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2065,976,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2070,961,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2075,946,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2080,932,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2085,918,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2090,904,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2095,891,0.13,,,
GlobalTechCapital,electricity,geothermal,geothermal,2100,877,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),1975,774,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),1990,774,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2005,774,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2010,761,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2015,761,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2020,712,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2025,661,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2030,631,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2035,605,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2040,583,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2045,565,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2050,541,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2055,534,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2060,526,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2065,518,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2070,511,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2075,504,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2080,496,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2085,489,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2090,482,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2095,475,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC CCS),2100,469,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),1975,325,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),1990,325,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2005,325,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2010,288,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2015,288,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2020,245,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2025,235,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2030,229,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2035,225,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2040,222,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2045,220,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2050,215,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2055,214,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2060,211,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2065,208,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2070,205,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2075,202,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2080,200,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2085,197,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2090,194,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2095,192,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (CC),2100,189,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),1975,246,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),1990,246,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2005,246,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2010,246,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2015,246,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2020,245,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2025,235,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2030,229,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2035,225,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2040,222,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2045,220,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2050,215,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2055,216,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2060,215,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2065,214,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2070,213,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2075,212,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2080,211,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2085,210,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2090,209,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2095,208,0.13,,,
GlobalTechCapital,electricity,refined liquids,refined liquids (steam/CT),2100,207,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,1975,750,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,1990,600,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2005,550,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2010,550,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2015,451,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2020,414,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2025,377,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2030,339,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2035,323,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2040,307,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2045,291,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2050,274,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2055,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2060,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2065,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2070,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2075,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2080,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2085,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2090,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2095,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind,2100,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,1975,750,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,1990,2000,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2005,1500,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2010,1000,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2015,1035,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2020,794,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2025,674,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2030,573,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2035,487,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2040,413,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2045,351,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2050,299,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2055,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2060,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2065,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2070,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2075,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2080,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2085,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2090,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2095,437,0.13,,,
GlobalIntTechCapital,electricity,wind,wind_offshore,2100,437,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,1975,1473,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,1990,1191,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2005,916,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2010,893,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2015,893,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2020,766,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2025,642,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2030,561,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2035,531,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2040,501,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2045,471,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2050,440,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2055,426,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2060,410,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2065,395,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2070,381,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2075,367,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2080,353,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2085,340,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2090,328,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2095,316,0.13,,,
GlobalTechCapital,electricity,wind,wind_storage,2100,304,0.13,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2020,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2025,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2030,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2035,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2040,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2045,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2050,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2055,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2060,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2065,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2070,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2075,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2080,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2085,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2090,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2095,,,,,
elecS_costs_Kor_ptc,intermediate generation,biomass,biomass_int_conv,2100,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2020,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2025,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2030,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2035,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2040,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2045,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2050,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2055,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2060,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2065,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2070,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2075,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2080,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2085,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2090,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2095,,,,,
elecS_costs_Kor_ptc,intermediate generation,geothermal,geo_int,2100,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2020,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2025,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2030,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2035,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2040,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2045,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2050,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2055,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2060,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2065,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2070,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2075,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2080,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2085,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2090,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2095,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int,2100,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2020,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2025,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2030,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2035,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2040,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2045,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2050,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2055,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2060,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2065,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2070,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2075,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2080,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2085,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2090,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2095,,,,,
elecS_costs_Kor_ptc,intermediate generation,wind,wind_int_storage,2100,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2020,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2025,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2030,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2035,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2040,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2045,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2050,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2055,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2060,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2065,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2070,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2075,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2080,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2085,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2090,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2095,,,,,
elecS_costs_Kor_ptc,peak generation,biomass,biomass_peak_conv,2100,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2020,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2025,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2030,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2035,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2040,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2045,,,,,
elecS_costs_Kor_ptc,peak generation,geothermal,geo_peak,2050,,,,,
